MaxDepLength,level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.317,bertscore_recall_hyp_vs_ref,0.41419999999999996,bertscore_f1_hyp_vs_ref,0.3638,bertscore_precision_hyp_vs_src,0.6646000000000001,bertscore_recall_hyp_vs_src,0.6045999999999999,bertscore_f1_hyp_vs_src,0.6338,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
MaxDepLength,level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.3524,bertscore_recall_hyp_vs_ref,0.48180000000000006,bertscore_f1_hyp_vs_ref,0.41559999999999997,bertscore_precision_hyp_vs_src,0.7466,bertscore_recall_hyp_vs_src,0.7354,bertscore_f1_hyp_vs_src,0.7406,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
MaxDepLength,level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.413,bertscore_recall_hyp_vs_ref,0.536,bertscore_f1_hyp_vs_ref,0.4728,bertscore_precision_hyp_vs_src,0.746,bertscore_recall_hyp_vs_src,0.6766,bertscore_f1_hyp_vs_src,0.7102,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_368914/easse_stats.csv
MaxDepLength,level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.31199999999999994,bertscore_recall_hyp_vs_ref,0.45220000000000005,bertscore_f1_hyp_vs_ref,0.3802,bertscore_precision_hyp_vs_src,0.6816000000000001,bertscore_recall_hyp_vs_src,0.6972000000000002,bertscore_f1_hyp_vs_src,0.6890000000000001,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
MaxDepLength,level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.4464,bertscore_recall_hyp_vs_ref,0.5102,bertscore_f1_hyp_vs_ref,0.47759999999999997,bertscore_precision_hyp_vs_src,0.7432000000000001,bertscore_recall_hyp_vs_src,0.6275999999999999,bertscore_f1_hyp_vs_src,0.6838,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_368914/easse_stats.csv
MaxDepLength,level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True,bertscore_precision_hyp_vs_ref,0.3922,bertscore_recall_hyp_vs_ref,0.48460000000000003,bertscore_f1_hyp_vs_ref,0.437,bertscore_precision_hyp_vs_src,0.6356,bertscore_recall_hyp_vs_src,0.5622,bertscore_f1_hyp_vs_src,0.5970000000000001,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/MaxDepLength/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_368914/easse_stats.csv
DiffWords,free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.0,bertscore_recall_hyp_vs_ref,-0.16,bertscore_f1_hyp_vs_ref,-0.0814,bertscore_precision_hyp_vs_src,0.0124,bertscore_recall_hyp_vs_src,-0.22280000000000003,bertscore_f1_hyp_vs_src,-0.1076,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/free_style/free_style-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.33840000000000003,bertscore_recall_hyp_vs_ref,0.4004,bertscore_f1_hyp_vs_ref,0.3674,bertscore_precision_hyp_vs_src,0.7238,bertscore_recall_hyp_vs_src,0.631,bertscore_f1_hyp_vs_src,0.6762000000000001,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/no_sys_prompt/no_sys_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.3524,bertscore_recall_hyp_vs_ref,0.41719999999999996,bertscore_f1_hyp_vs_ref,0.38380000000000003,bertscore_precision_hyp_vs_src,0.7049999999999998,bertscore_recall_hyp_vs_src,0.6162,bertscore_f1_hyp_vs_src,0.6600000000000001,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-2.1_prompt/level-2.1_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.33720000000000006,bertscore_recall_hyp_vs_ref,0.3722,bertscore_f1_hyp_vs_ref,0.354,bertscore_precision_hyp_vs_src,0.6529999999999999,bertscore_recall_hyp_vs_src,0.5359999999999999,bertscore_f1_hyp_vs_src,0.5936,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.449,bertscore_recall_hyp_vs_ref,0.4478,bertscore_f1_hyp_vs_ref,0.4478,bertscore_precision_hyp_vs_src,0.721,bertscore_recall_hyp_vs_src,0.5412000000000001,bertscore_f1_hyp_vs_src,0.6285999999999999,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-3_prompt/level-3_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.34619999999999995,bertscore_recall_hyp_vs_ref,0.37060000000000004,bertscore_f1_hyp_vs_ref,0.35760000000000003,bertscore_precision_hyp_vs_src,0.6660000000000001,bertscore_recall_hyp_vs_src,0.5349999999999999,bertscore_f1_hyp_vs_src,0.5992,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_0_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False,bertscore_precision_hyp_vs_ref,0.446,bertscore_recall_hyp_vs_ref,0.46580000000000005,bertscore_f1_hyp_vs_ref,0.45500000000000007,bertscore_precision_hyp_vs_src,0.7418,bertscore_recall_hyp_vs_src,0.5912,bertscore_f1_hyp_vs_src,0.6644,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_prompt_fs/level-4_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_False_seed_368914/easse_stats.csv
DiffWords,level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True,bertscore_precision_hyp_vs_ref,0.4484,bertscore_recall_hyp_vs_ref,0.44560000000000005,bertscore_f1_hyp_vs_ref,0.4462,bertscore_precision_hyp_vs_src,0.7121999999999999,bertscore_recall_hyp_vs_src,0.54,bertscore_f1_hyp_vs_src,0.6238,, experiment_path, experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_473829,experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_473829/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_921405/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_184623/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_756301/easse_stats.csv; experiments/x_ablation_study/llama_3_70b_instruct_sglang/DiffWords/level-4_feedbackloop_prompt-gold-filtered_wiki.valid_v1.1.src-100_llama_3_70b_instruct_sglang_examples_5_temp_0_chain_True_seed_368914/easse_stats.csv
